"name.x","name.y","kpas"
"Сула","Олександрія",57
"Сула","Зупинка Пункт 146 км",55
"Сула","Зупинка 185 км",49
"Сула","Кіровоград",49
"Сула","Кагамлицька",47
"Сула","Мена",42
"Сула","Знам'янка-Пасажирська",32
"Сула","Талалаївка",22
"Сула","Вознесенськ",20
"Сула","Херсон",20
"Сула","Блотниця",18
"Сула","Джанкой",18
"Сула","Юсківці",17
"Сула","Миколаїв-Пасажирський",17
"Сула","Андріяшівка",16
"Сула","Южноукраїнська",16
"Сула","Щорс",13
"Сула","Рубанка",12
"Сула","Городня",9
"Сула","Петрівка",9
"Сула","Красноперекопськ",9
"Сула","Дубровський Кінний З-Д",8
"Сула","Рублівка",7
"Сула","Хоробичі",6
"Сула","Помічна",6
"Сула","Новоукраїнка",6
"Сула","Григорівка",4
"Сула","Макошине",3
"Сула","Вільногірськ",2
"Сула","Біловоди",1
"Сула","Шишаки",1
"Сула","Куцівка",1
"Ков'яги","Люботин",291
"Ков'яги","Харків-Пасажирський",261
"Ков'яги","Херсон",47
"Ков'яги","Миколаїв-Пасажирський",47
"Ков'яги","Кременчук",44
"Ков'яги","Одеса-Головна",37
"Ков'яги","Знам'янка-Пасажирська",28
"Ков'яги","Полтава-Південна",18
"Ков'яги","Високопілля",13
"Ков'яги","Долинська",12
"Ков'яги","Кривий Ріг-Головний",12
"Ков'яги","Потоки",7
"Ков'яги","Блакитне",7
"Ков'яги","Южноукраїнська",6
"Ков'яги","Кіровоград",6
"Ков'яги","Апостолове",3
"Ков'яги","Водяна",2
"Ков'яги","Ліщинівка",2
"Ков'яги","Коломак",1
"Ков'яги","Біла Криниця",1
"Водяна","Харків-Пасажирський",1368
"Водяна","Люботин",149
"Водяна","Ков'яги",120
"Водяна","Кременчук",93
"Водяна","Херсон",52
"Водяна","Знам'янка-Пасажирська",28
"Водяна","Миколаїв-Пасажирський",28
"Водяна","Кривий Ріг-Головний",21
"Водяна","Полтава-Південна",11
"Водяна","Снігурівка",10
"Водяна","Галещина",9
"Водяна","Медерове",5
"Водяна","Високопілля",4
"Водяна","Кобеляки",3
"Водяна","Скороходове",2
"Водяна","Христинівка",2
"Водяна","Долинська",2
"Водяна","Біла Криниця",2
"Водяна","Користівка",2
"Водяна","Коломак",1
"Водяна","Ліщинівка",1
"Водяна","Нові Санжари",1
"Водяна","Березнегувате",1
"Коломак","Харків-Пасажирський",3812
"Коломак","Люботин",612
"Коломак","Львів",393
"Коломак","Київ-Пасажирський",146
"Коломак","Здолбунів",114
"Коломак","Кременчук",94
"Коломак","Одеса-Головна",94
"Коломак","Коростень",92
"Коломак","Миколаїв-Пасажирський",54
"Коломак","Полтава-Південна",47
"Коломак","Кривий Ріг-Головний",37
"Коломак","Знам'янка-Пасажирська",29
"Коломак","Кіровоград",28
"Коломак","Шепетівка",26
"Коломак","Водяна",19
"Коломак","Яблунець",13
"Коломак","Радивилів",13
"Коломак","Дубно",13
"Коломак","Ков'яги",12
"Коломак","Херсон",12
"Коломак","Острог",11
"Коломак","Южноукраїнська",6
"Коломак","Долинська",6
"Коломак","Миргород",5
"Коломак","Славута 1",4
"Коломак","Шарівка",4
"Коломак","Любашівка",4
"Коломак","Ромодан",3
"Коломак","Полтава Київська",3
"Коломак","Козельщина",3
"Коломак","Помічна",3
"Коломак","Павлиш",3
"Коломак","Апостолове",3
"Коломак","Решетилівка",2
"Коломак","Крюків-на-Дніпрі",2
"Коломак","Ліщинівка",2
"Коломак","Первомайськ-на-Бузі",2
"Коломак","Куцівка",2
"Коломак","Гребінка",1
"Коломак","Роздільна 1",1
"Коломак","Балта",1
"Коломак","Користівка",1
"Коломак","Красне",1
"Коломак","Броди",1
"Скороходове","Харків-Пасажирський",3154
"Скороходове","Люботин",303
"Скороходове","Кременчук",240
"Скороходове","Полтава-Південна",126
"Скороходове","Миколаїв-Пасажирський",94
"Скороходове","Кривий Ріг-Головний",68
"Скороходове","Одеса-Головна",61
"Скороходове","Херсон",56
"Скороходове","Ков'яги",41
"Скороходове","Знам'янка-Пасажирська",31
"Скороходове","Коломак",23
"Скороходове","Сімферополь-Пасажирський",21
"Скороходове","Долинська",19
"Скороходове","Водяна",15
"Скороходове","Апостолове",15
"Скороходове","Кіровоград",12
"Скороходове","Крюків-на-Дніпрі",11
